open_ms,open,high,low,close
1777408124000,76364.99,76364.99,76364.99,76364.99
1777408125000,76365,76365,76365,76365
1777408126000,76365,76365,76365,76365
1777408127000,76365,76365,76365,76365
1777408128000,76365,76365,76365,76365
1777408129000,76364.99,76364.99,76364.99,76364.99
1777408130000,76365,76365,76364.99,76364.99
1777408131000,76364.99,76364.99,76364.99,76364.99
1777408132000,76364.99,76364.99,76364.99,76364.99
1777408133000,76365,76365,76365,76365
1777408134000,76365,76365,76364.99,76364.99
1777408135000,76365,76365,76365,76365
1777408136000,76364.99,76364.99,76364.99,76364.99
1777408137000,76364.99,76364.99,76364.99,76364.99
1777408138000,76365,76365,76365,76365
1777408139000,76364.99,76364.99,76364.99,76364.99
1777408140000,76364.99,76364.99,76364.99,76364.99
1777408141000,76364.99,76364.99,76364.99,76364.99
1777408142000,76365,76365,76365,76365
1777408143000,76365,76365,76365,76365
1777408144000,76365,76365,76365,76365
1777408145000,76365,76365,76365,76365
1777408146000,76364.99,76364.99,76364.99,76364.99
1777408147000,76364.99,76364.99,76364.99,76364.99
1777408148000,76365,76365,76365,76365
1777408149000,76365,76365,76365,76365
1777408150000,76365,76365,76365,76365
1777408151000,76365,76365,76364.99,76364.99
1777408152000,76365,76365,76364.99,76364.99
1777408153000,76364.99,76364.99,76364.99,76364.99
1777408154000,76365,76365,76364.99,76365
1777408155000,76364.99,76364.99,76364.99,76364.99
1777408156000,76364.99,76364.99,76364.99,76364.99
1777408157000,76364.99,76365,76364.99,76365
1777408158000,76365,76365,76365,76365
1777408159000,76364.99,76364.99,76364.99,76364.99
1777408160000,76364.99,76364.99,76364.99,76364.99
1777408161000,76365,76365,76364.99,76364.99
1777408162000,76364.99,76364.99,76364.99,76364.99
1777408163000,76364.99,76364.99,76364.99,76364.99
1777408164000,76364.99,76364.99,76364.99,76364.99
1777408165000,76364.99,76364.99,76364.99,76364.99
1777408166000,76364.99,76365,76364.99,76365
1777408167000,76365,76365,76364.99,76364.99
1777408168000,76364.99,76364.99,76364.99,76364.99
1777408169000,76365,76365,76364.99,76364.99
1777408170000,76365,76365,76365,76365
1777408171000,76365,76365,76365,76365
1777408172000,76365,76365,76365,76365
1777408173000,76365,76365,76365,76365
1777408174000,76365,76365,76365,76365
1777408175000,76365,76365,76365,76365
1777408176000,76364.99,76364.99,76364.99,76364.99
1777408177000,76364.99,76364.99,76364.99,76364.99
1777408178000,76365,76365,76365,76365
1777408179000,76365,76365,76364.99,76364.99
1777408180000,76364.99,76364.99,76364.99,76364.99
1777408181000,76364.99,76364.99,76364.99,76364.99
1777408182000,76364.99,76364.99,76364.99,76364.99
1777408183000,76365,76367.1,76365,76367.1
1777408184000,76367.1,76367.1,76367.1,76367.1
1777408185000,76367.09,76367.09,76367.09,76367.09
1777408186000,76367.09,76367.1,76367.09,76367.09
1777408187000,76367.1,76367.1,76367.09,76367.09
1777408188000,76367.09,76367.09,76367.09,76367.09
1777408189000,76367.09,76367.09,76367.09,76367.09
1777408190000,76367.1,76367.1,76367.1,76367.1
1777408191000,76367.1,76367.1,76367.09,76367.09
1777408192000,76367.09,76367.09,76367.09,76367.09
1777408193000,76367.09,76367.09,76367.09,76367.09
1777408194000,76367.09,76367.1,76367.09,76367.1
1777408195000,76367.1,76367.1,76367.1,76367.1
1777408196000,76367.1,76367.1,76367.1,76367.1
1777408197000,76367.1,76367.1,76367.1,76367.1
1777408198000,76367.1,76367.1,76367.09,76367.09
1777408199000,76367.1,76367.1,76367.1,76367.1
1777408200000,76367.09,76367.1,76367.09,76367.1
1777408201000,76367.1,76367.1,76367.09,76367.1
1777408202000,76367.1,76367.1,76367.1,76367.1
1777408203000,76367.1,76367.1,76367.1,76367.1
1777408204000,76367.09,76367.09,76367.09,76367.09
1777408205000,76367.1,76367.1,76367.09,76367.1
1777408206000,76367.09,76367.1,76367.09,76367.1
1777408207000,76367.1,76367.1,76367.09,76367.09
1777408208000,76367.1,76367.1,76367.1,76367.1
1777408209000,76367.1,76367.1,76367.1,76367.1
1777408210000,76367.1,76367.1,76367.1,76367.1
1777408211000,76367.1,76367.1,76367.09,76367.09
1777408212000,76367.09,76367.09,76367.09,76367.09
1777408213000,76367.1,76367.1,76367.1,76367.1
1777408214000,76367.1,76367.1,76367.09,76367.09
1777408215000,76367.1,76367.1,76367.1,76367.1
1777408216000,76367.09,76367.1,76367.09,76367.1
1777408217000,76367.09,76367.09,76367.09,76367.09
1777408218000,76367.09,76367.09,76367.09,76367.09
1777408219000,76367.09,76367.09,76367.09,76367.09
1777408220000,76367.1,76367.1,76367.1,76367.1
1777408221000,76367.1,76367.1,76367.1,76367.1
1777408222000,76367.1,76367.1,76367.09,76367.09
1777408223000,76367.1,76367.1,76367.1,76367.1
1777408224000,76367.1,76367.1,76367.1,76367.1
1777408225000,76367.09,76367.09,76367.09,76367.09
1777408226000,76367.1,76367.1,76367.1,76367.1
1777408227000,76367.1,76367.1,76367.1,76367.1
1777408228000,76367.1,76367.1,76367.1,76367.1
1777408229000,76367.09,76367.1,76367.09,76367.1
1777408230000,76367.09,76367.09,76367.09,76367.09
1777408231000,76367.1,76367.1,76367.09,76367.09
1777408232000,76367.1,76367.1,76367.1,76367.1
1777408233000,76367.1,76367.1,76367.1,76367.1
1777408234000,76367.09,76367.1,76367.09,76367.1
1777408235000,76367.1,76367.1,76367.1,76367.1
1777408236000,76367.1,76367.1,76367.09,76367.1
1777408237000,76367.1,76367.1,76367.09,76367.1
1777408238000,76367.1,76367.1,76367.09,76367.09
1777408239000,76367.09,76367.09,76367.09,76367.09
1777408240000,76367.1,76367.1,76367.1,76367.1
1777408241000,76367.1,76367.1,76367.1,76367.1
1777408242000,76367.09,76367.1,76364.99,76365
1777408243000,76365,76365,76365,76365
1777408244000,76364.99,76364.99,76360.06,76360.06
1777408245000,76360.06,76360.06,76360.05,76360.06
1777408246000,76360.06,76360.06,76360.06,76360.06
1777408247000,76360.06,76360.06,76360.06,76360.06
1777408248000,76360.05,76360.05,76360.05,76360.05
1777408249000,76360.06,76360.06,76360.06,76360.06
1777408250000,76360.05,76360.06,76360.05,76360.06
1777408251000,76360.06,76360.06,76360.05,76360.05
1777408252000,76360.06,76367.09,76360.06,76367.08
1777408253000,76367.08,76367.08,76367.08,76367.08
1777408254000,76367.09,76367.09,76367.09,76367.09
1777408255000,76367.09,76367.09,76367.09,76367.09
1777408256000,76367.08,76367.08,76367.08,76367.08
1777408257000,76367.09,76367.09,76367.08,76367.09
1777408258000,76367.08,76367.08,76367.08,76367.08
1777408259000,76367.09,76372.37,76367.09,76372.37
1777408260000,76372.86,76372.86,76372.85,76372.85
1777408261000,76372.86,76374.95,76372.86,76374.94
1777408262000,76374.95,76374.95,76374.95,76374.95
1777408263000,76374.95,76374.95,76374.95,76374.95
1777408264000,76374.94,76374.94,76374.94,76374.94
1777408265000,76374.95,76374.95,76374.94,76374.94
1777408266000,76374.94,76374.94,76374.94,76374.94
1777408267000,76374.94,76374.94,76374.94,76374.94
1777408268000,76374.94,76374.94,76374.94,76374.94
1777408269000,76374.94,76374.94,76374.94,76374.94
1777408270000,76374.95,76374.95,76374.95,76374.95
1777408271000,76374.95,76374.95,76374.95,76374.95
1777408272000,76374.95,76380.08,76374.94,76380.08
1777408273000,76380.08,76385.3,76380.08,76384.41
1777408274000,76384.4,76384.41,76384.4,76384.41
1777408275000,76384.41,76384.41,76384.41,76384.41
1777408276000,76384.41,76384.41,76384.41,76384.41
1777408277000,76384.4,76384.4,76384.4,76384.4
1777408278000,76384.4,76384.4,76384.4,76384.4
1777408279000,76384.4,76384.4,76384.4,76384.4
1777408280000,76384.4,76384.4,76384.4,76384.4
1777408281000,76384.4,76384.41,76384.4,76384.41
1777408282000,76384.4,76384.41,76384.4,76384.41
1777408283000,76384.4,76384.4,76384.4,76384.4
1777408284000,76384.4,76384.4,76384.4,76384.4
1777408285000,76384.41,76384.41,76384.41,76384.41
1777408286000,76384.41,76384.41,76384.41,76384.41
1777408287000,76384.41,76384.41,76384.4,76384.41
1777408288000,76384.41,76384.41,76384.41,76384.41
1777408289000,76384.41,76384.41,76384.41,76384.41
1777408290000,76384.41,76384.41,76384.4,76384.4
1777408291000,76384.41,76384.41,76384.41,76384.41
1777408292000,76384.4,76384.4,76384.4,76384.4
1777408293000,76384.41,76384.41,76384.41,76384.41
1777408294000,76384.41,76384.41,76384.41,76384.41
1777408295000,76384.41,76384.41,76384.41,76384.41
1777408296000,76384.41,76384.41,76384.41,76384.41
1777408297000,76384.4,76384.41,76384.4,76384.41
1777408298000,76384.4,76384.4,76384.4,76384.4
1777408299000,76384.41,76384.41,76384.41,76384.41
1777408300000,76384.41,76384.41,76384.41,76384.41
1777408301000,76384.41,76386.52,76384.41,76386.51
1777408302000,76386.51,76388.99,76386.51,76388.99
1777408303000,76389,76397.17,76389,76397.17
1777408304000,76397.17,76397.17,76397.17,76397.17
1777408305000,76397.17,76397.17,76397.17,76397.17
1777408306000,76397.17,76397.17,76397.16,76397.17
1777408307000,76397.17,76397.17,76397.17,76397.17
1777408308000,76397.16,76397.16,76397.16,76397.16
1777408309000,76397.16,76397.16,76397.16,76397.16
1777408310000,76397.17,76397.17,76397.17,76397.17
1777408311000,76397.17,76397.17,76397.17,76397.17
1777408312000,76397.17,76397.17,76397.17,76397.17
1777408313000,76397.17,76397.17,76397.17,76397.17
1777408314000,76397.17,76397.17,76397.16,76397.16
1777408315000,76397.17,76397.17,76397.16,76397.16
1777408316000,76397.16,76397.16,76397.16,76397.16
1777408317000,76397.16,76397.16,76397.16,76397.16
1777408318000,76397.16,76397.16,76397.16,76397.16
1777408319000,76397.16,76397.16,76397.16,76397.16
1777408320000,76397.16,76397.16,76397.16,76397.16
1777408321000,76397.17,76397.17,76397.17,76397.17
1777408322000,76397.17,76397.17,76397.17,76397.17
1777408323000,76397.17,76397.17,76397.17,76397.17
1777408324000,76397.16,76397.17,76397.16,76397.17
1777408325000,76397.17,76397.17,76397.16,76397.16
1777408326000,76397.16,76397.17,76397.16,76397.16
1777408327000,76397.17,76399.09,76397.17,76399.09
1777408328000,76399.16,76400.04,76399.16,76400.04
1777408329000,76400.05,76401.11,76400.05,76401.11
1777408330000,76401.12,76401.12,76401.11,76401.11
1777408331000,76401.12,76401.12,76401.12,76401.12
1777408332000,76401.11,76401.11,76401.11,76401.11
1777408333000,76401.11,76401.12,76401.11,76401.11
1777408334000,76401.12,76401.12,76401.12,76401.12
1777408335000,76401.12,76401.12,76401.12,76401.12
1777408336000,76401.12,76401.12,76401.12,76401.12
1777408337000,76401.12,76401.12,76401.12,76401.12
1777408338000,76401.12,76401.12,76401.12,76401.12
1777408339000,76401.12,76402.29,76401.11,76402.29
1777408340000,76402.29,76402.29,76402.28,76402.28
1777408341000,76402.28,76402.29,76402.28,76402.29
1777408342000,76402.28,76402.29,76402.28,76402.29
1777408343000,76402.29,76404.29,76402.29,76404.29
1777408344000,76404.34,76404.34,76404.34,76404.34
1777408345000,76404.33,76404.34,76404.33,76404.34
1777408346000,76404.34,76404.34,76404.34,76404.34
1777408347000,76404.34,76404.34,76404.34,76404.34
1777408348000,76404.34,76404.34,76404.33,76404.34
1777408349000,76404.33,76404.34,76404.33,76404.34
1777408350000,76404.34,76404.34,76404.34,76404.34
1777408351000,76404.34,76404.34,76404.34,76404.34
1777408352000,76404.34,76404.34,76404.33,76404.33
1777408353000,76404.33,76404.34,76404.33,76404.34
1777408354000,76404.34,76404.34,76404.34,76404.34
1777408355000,76404.34,76405.33,76404.34,76405.33
1777408356000,76405.33,76405.33,76405.33,76405.33
1777408357000,76405.33,76405.33,76405.33,76405.33
1777408358000,76405.33,76405.33,76405.33,76405.33
1777408359000,76405.33,76405.33,76405.33,76405.33
1777408360000,76405.33,76405.33,76405.32,76405.32
1777408361000,76405.32,76405.32,76405.32,76405.32
1777408362000,76405.32,76405.32,76405.32,76405.32
1777408363000,76405.32,76405.33,76405.32,76405.33
1777408364000,76405.32,76405.32,76405.32,76405.32
1777408365000,76405.32,76405.32,76405.32,76405.32
1777408366000,76405.32,76405.32,76405.32,76405.32
1777408367000,76405.32,76405.32,76405.32,76405.32
1777408368000,76405.32,76405.32,76405.32,76405.32
1777408369000,76405.32,76405.32,76405.32,76405.32
1777408370000,76405.32,76405.32,76405.32,76405.32
1777408371000,76405.33,76405.33,76405.33,76405.33
1777408372000,76405.33,76405.33,76405.33,76405.33
1777408373000,76405.33,76405.33,76405.33,76405.33
1777408374000,76405.32,76405.33,76405.32,76405.32
1777408375000,76405.33,76405.33,76405.33,76405.33
1777408376000,76405.33,76405.33,76405.33,76405.33
1777408377000,76405.33,76405.33,76405.33,76405.33
1777408378000,76405.33,76405.33,76405.32,76405.32
1777408379000,76405.32,76405.33,76405.32,76405.33
1777408380000,76405.32,76405.33,76405.32,76405.33
1777408381000,76405.33,76405.33,76405.33,76405.33
1777408382000,76405.33,76405.33,76405.33,76405.33
1777408383000,76405.32,76405.32,76405.32,76405.32
1777408384000,76405.32,76405.33,76405.32,76405.33
1777408385000,76405.33,76405.33,76405.33,76405.33
1777408386000,76405.32,76405.33,76405.32,76405.33
1777408387000,76405.32,76406.71,76405.32,76406.71
1777408388000,76406.71,76411.03,76406.71,76411.03
1777408389000,76411.03,76411.04,76411.03,76411.04
1777408390000,76411.03,76412.95,76411.03,76412.95
1777408391000,76412.95,76413.66,76412.95,76413.66
1777408392000,76413.91,76413.91,76413.91,76413.91
1777408393000,76413.91,76413.91,76413.91,76413.91
1777408394000,76413.91,76413.91,76413.91,76413.91
1777408395000,76413.92,76413.92,76413.92,76413.92
1777408396000,76413.91,76413.91,76413.91,76413.91
1777408397000,76413.92,76413.92,76413.91,76413.91
1777408398000,76413.91,76413.91,76413.91,76413.91
1777408399000,76413.92,76415.07,76413.92,76415.07
1777408400000,76415.07,76417.61,76415.07,76417.6
1777408401000,76417.6,76417.6,76417.6,76417.6
1777408402000,76417.6,76417.6,76417.6,76417.6
1777408403000,76417.61,76417.61,76417.61,76417.61
1777408404000,76417.6,76417.61,76417.6,76417.61
1777408405000,76417.6,76421.99,76417.6,76421.99
1777408406000,76421.98,76421.99,76421.98,76421.99
1777408407000,76421.98,76421.98,76421.98,76421.98
1777408408000,76421.99,76421.99,76421.99,76421.99
1777408409000,76421.98,76421.99,76421.98,76421.99
1777408410000,76421.99,76421.99,76421.99,76421.99
1777408411000,76421.99,76421.99,76421.98,76421.99
1777408412000,76421.98,76421.98,76421.98,76421.98
1777408413000,76421.98,76421.98,76421.98,76421.98
1777408414000,76421.99,76421.99,76421.98,76421.98
1777408415000,76421.99,76421.99,76421.99,76421.99
1777408416000,76421.98,76421.98,76421.98,76421.98
1777408417000,76421.99,76421.99,76421.98,76421.98
1777408418000,76421.99,76421.99,76421.99,76421.99
1777408419000,76421.99,76421.99,76421.99,76421.99
1777408420000,76421.99,76421.99,76421.98,76421.99
1777408421000,76421.99,76421.99,76421.99,76421.99
1777408422000,76421.99,76421.99,76421.99,76421.99
1777408423000,76421.99,76421.99,76421.99,76421.99
1777408424000,76421.99,76421.99,76421.99,76421.99
1777408425000,76421.99,76421.99,76421.99,76421.99
1777408426000,76421.98,76421.99,76421.98,76421.99
1777408427000,76421.99,76421.99,76421.99,76421.99
1777408428000,76421.99,76421.99,76421.99,76421.99
1777408429000,76421.99,76421.99,76421.99,76421.99
1777408430000,76421.99,76421.99,76421.99,76421.99
1777408431000,76421.99,76421.99,76421.99,76421.99
1777408432000,76421.98,76421.98,76421.98,76421.98
1777408433000,76421.99,76421.99,76421.99,76421.99
1777408434000,76421.98,76421.99,76421.98,76421.99
1777408435000,76421.98,76421.98,76421.98,76421.98
1777408436000,76421.99,76421.99,76421.98,76421.98
1777408437000,76421.99,76421.99,76421.99,76421.99
1777408438000,76421.99,76421.99,76421.98,76421.98
1777408439000,76421.98,76421.98,76421.98,76421.98
1777408440000,76421.98,76421.98,76421.98,76421.98
1777408441000,76421.99,76421.99,76421.99,76421.99
1777408442000,76421.99,76421.99,76421.99,76421.99
1777408443000,76421.99,76421.99,76421.99,76421.99
1777408444000,76421.98,76421.99,76421.98,76421.98
1777408445000,76421.99,76421.99,76421.99,76421.99
1777408446000,76421.98,76421.98,76421.98,76421.98
1777408447000,76421.98,76421.98,76421.98,76421.98
1777408448000,76421.99,76421.99,76421.99,76421.99
1777408449000,76421.99,76421.99,76421.99,76421.99
1777408450000,76421.99,76421.99,76421.99,76421.99
1777408451000,76421.99,76421.99,76421.98,76421.98
1777408452000,76421.98,76421.98,76421.98,76421.98
1777408453000,76421.98,76421.98,76421.98,76421.98
1777408454000,76421.99,76421.99,76421.99,76421.99
1777408455000,76421.99,76421.99,76421.99,76421.99
1777408456000,76421.99,76421.99,76421.99,76421.99
1777408457000,76421.99,76421.99,76421.99,76421.99
1777408458000,76421.99,76421.99,76421.98,76421.99
1777408459000,76421.99,76421.99,76421.99,76421.99
1777408460000,76421.98,76421.98,76415.06,76415.07
1777408461000,76415.06,76415.06,76415.06,76415.06
1777408462000,76415.06,76415.06,76415.06,76415.06
1777408463000,76415.06,76415.06,76415.06,76415.06
1777408464000,76415.06,76415.06,76415.06,76415.06
1777408465000,76415.06,76415.06,76413.66,76413.66
1777408466000,76413.67,76436.73,76413.67,76436.73
1777408467000,76436.73,76436.73,76436.73,76436.73
1777408468000,76436.72,76436.73,76436.72,76436.73
1777408469000,76436.73,76436.73,76436.73,76436.73
1777408470000,76436.72,76436.72,76436.72,76436.72
1777408471000,76436.73,76436.73,76436.73,76436.73
1777408472000,76436.73,76436.73,76436.73,76436.73
1777408473000,76436.73,76436.73,76436.73,76436.73
1777408474000,76436.72,76436.72,76436.72,76436.72
1777408475000,76436.73,76436.73,76436.73,76436.73
1777408476000,76436.72,76436.72,76436.72,76436.72
1777408477000,76436.72,76436.72,76436.72,76436.72
1777408478000,76436.72,76436.72,76436.72,76436.72
1777408479000,76436.72,76436.72,76436.72,76436.72
1777408480000,76436.72,76436.72,76436.72,76436.72
1777408481000,76436.72,76436.72,76436.72,76436.72
1777408482000,76436.72,76436.72,76436.72,76436.72
1777408483000,76436.72,76436.72,76427.93,76427.93
1777408484000,76427.93,76427.93,76421.78,76421.78
1777408485000,76421.78,76424.28,76421.78,76424.28
1777408486000,76424.28,76424.28,76424.28,76424.28
1777408487000,76424.28,76424.28,76424.28,76424.28
1777408488000,76424.28,76424.28,76424.28,76424.28
1777408489000,76424.28,76424.28,76424.28,76424.28
1777408490000,76424.27,76424.27,76421.78,76421.78
1777408491000,76421.78,76421.78,76421.77,76421.77
1777408492000,76421.77,76421.77,76421.77,76421.77
1777408493000,76421.78,76421.78,76421.78,76421.78
1777408494000,76421.78,76421.78,76421.77,76421.77
1777408495000,76421.78,76421.78,76421.77,76421.77
1777408496000,76421.77,76421.77,76421.77,76421.77
1777408497000,76421.77,76421.78,76421.77,76421.78
1777408498000,76421.78,76421.78,76421.77,76421.77
1777408499000,76421.78,76421.78,76421.78,76421.78
1777408500000,76421.77,76421.78,76421.77,76421.78
1777408501000,76421.78,76421.78,76421.77,76421.77
1777408502000,76421.78,76421.78,76421.78,76421.78
1777408503000,76421.77,76421.78,76421.77,76421.78
1777408504000,76421.77,76421.77,76421.77,76421.77
1777408505000,76421.78,76421.78,76421.78,76421.78
1777408506000,76421.77,76421.77,76421.77,76421.77
1777408507000,76421.77,76421.77,76421.77,76421.77
1777408508000,76421.77,76421.77,76421.77,76421.77
1777408509000,76421.77,76421.78,76421.77,76421.78
1777408510000,76421.77,76421.78,76421.77,76421.78
1777408511000,76421.78,76421.78,76421.78,76421.78
1777408512000,76421.78,76421.78,76421.78,76421.78
1777408513000,76421.78,76421.78,76421.78,76421.78
1777408514000,76421.78,76421.78,76421.78,76421.78
1777408515000,76421.78,76421.78,76421.78,76421.78
1777408516000,76421.78,76421.78,76421.78,76421.78
1777408517000,76421.78,76421.78,76421.78,76421.78
1777408518000,76421.78,76421.78,76421.77,76421.77
1777408519000,76421.78,76421.78,76421.77,76421.77
1777408520000,76421.77,76421.77,76421.77,76421.77
1777408521000,76421.78,76421.78,76414.8,76414.8
1777408522000,76414.81,76414.81,76414.8,76414.8
1777408523000,76414.8,76414.81,76411.99,76411.99
1777408524000,76411.99,76411.99,76411.04,76411.04
1777408525000,76411.04,76411.04,76411.04,76411.04
1777408526000,76411.04,76411.04,76411.04,76411.04
1777408527000,76411.04,76411.04,76411.04,76411.04
1777408528000,76411.05,76411.05,76411.05,76411.05
1777408529000,76411.05,76411.05,76411.04,76411.04
1777408530000,76411.05,76411.05,76411.04,76411.05
1777408531000,76411.05,76411.05,76411.05,76411.05
1777408532000,76411.04,76411.05,76411.04,76411.05
1777408533000,76411.05,76411.05,76411.05,76411.05
1777408534000,76411.04,76411.05,76411.04,76411.05
1777408535000,76411.05,76411.05,76411.05,76411.05
1777408536000,76411.05,76411.05,76411.05,76411.05
1777408537000,76411.04,76411.04,76407.76,76407.76
1777408538000,76407.65,76407.65,76401.49,76401.49
1777408539000,76401.49,76401.49,76401.49,76401.49
1777408540000,76401.5,76401.5,76401.5,76401.5
1777408541000,76401.5,76401.5,76401.49,76401.49
1777408542000,76401.49,76401.49,76401.49,76401.49
1777408543000,76401.49,76401.49,76401.49,76401.49
1777408544000,76401.49,76401.49,76401.49,76401.49
1777408545000,76401.49,76401.49,76401.49,76401.49
1777408546000,76401.49,76401.5,76401.49,76401.5
1777408547000,76401.5,76401.5,76401.5,76401.5
1777408548000,76401.5,76401.5,76401.5,76401.5
1777408549000,76401.49,76401.49,76401.49,76401.49
1777408550000,76401.5,76401.5,76401.49,76401.49
1777408551000,76401.5,76401.5,76401.5,76401.5
1777408552000,76401.5,76401.5,76401.5,76401.5
1777408553000,76401.49,76401.49,76401.49,76401.49
1777408554000,76401.49,76401.5,76401.49,76401.5
1777408555000,76401.5,76401.5,76401.5,76401.5
1777408556000,76401.49,76401.49,76401.49,76401.49
1777408557000,76401.5,76401.5,76401.5,76401.5
1777408558000,76401.5,76401.5,76401.5,76401.5
1777408559000,76401.49,76401.49,76401.49,76401.49
1777408560000,76401.49,76401.49,76401.49,76401.49
1777408561000,76401.5,76401.5,76401.49,76401.5
1777408562000,76401.49,76401.49,76401.49,76401.49
1777408563000,76401.5,76401.5,76401.5,76401.5
1777408564000,76401.5,76401.5,76401.5,76401.5
1777408565000,76401.5,76401.5,76401.5,76401.5
1777408566000,76401.49,76401.5,76401.49,76401.5
1777408567000,76401.49,76401.49,76401.49,76401.49
1777408568000,76401.49,76401.49,76401.49,76401.49
1777408569000,76401.5,76401.5,76401.5,76401.5
1777408570000,76401.5,76401.5,76401.5,76401.5
1777408571000,76401.49,76401.49,76401.49,76401.49
1777408572000,76401.49,76401.49,76401.49,76401.49
1777408573000,76401.49,76401.49,76401.49,76401.49
1777408574000,76401.5,76401.5,76401.5,76401.5
1777408575000,76401.49,76401.49,76401.49,76401.49
1777408576000,76401.5,76401.5,76401.5,76401.5
1777408577000,76401.5,76401.5,76401.5,76401.5
1777408578000,76401.49,76401.49,76401.49,76401.49
1777408579000,76401.5,76401.5,76401.5,76401.5
1777408580000,76401.5,76401.5,76401.5,76401.5
1777408581000,76401.5,76401.5,76401.5,76401.5
1777408582000,76401.5,76401.5,76401.49,76401.49
1777408583000,76401.49,76401.49,76401.49,76401.49
1777408584000,76401.49,76401.49,76401.49,76401.49
1777408585000,76401.49,76401.49,76401.49,76401.49
1777408586000,76401.49,76401.49,76401.49,76401.49
1777408587000,76401.49,76401.49,76401.49,76401.49
1777408588000,76401.49,76401.49,76401.49,76401.49
1777408589000,76401.49,76401.5,76401.49,76401.49
1777408590000,76401.49,76401.49,76401.49,76401.49
1777408591000,76401.5,76401.5,76401.5,76401.5
1777408592000,76401.49,76401.49,76401.49,76401.49
1777408593000,76401.49,76401.49,76401.49,76401.49
1777408594000,76401.49,76401.5,76401.49,76401.5
1777408595000,76401.49,76401.49,76401.49,76401.49
1777408596000,76401.49,76401.49,76401.49,76401.49
1777408597000,76401.49,76401.49,76401.49,76401.49
1777408598000,76401.49,76401.49,76401.49,76401.49
1777408599000,76401.49,76401.49,76401.49,76401.49
1777408600000,76401.49,76401.49,76401.49,76401.49
1777408601000,76401.5,76401.5,76401.5,76401.5
1777408602000,76401.5,76401.5,76401.5,76401.5
1777408603000,76401.49,76401.49,76401.49,76401.49
1777408604000,76401.49,76401.49,76400.06,76400.07
1777408605000,76400.07,76400.07,76400.07,76400.07
1777408606000,76400.07,76400.07,76400.07,76400.07
1777408607000,76400.06,76400.06,76400.06,76400.06
1777408608000,76400.06,76400.07,76400.06,76400.06
1777408609000,76400.07,76400.07,76400.07,76400.07
1777408610000,76400.07,76400.07,76400.07,76400.07
1777408611000,76400.06,76400.06,76398.24,76398.26
1777408612000,76398.26,76398.26,76398.26,76398.26
1777408613000,76398.25,76398.25,76398.25,76398.25
1777408614000,76398.26,76398.26,76398.25,76398.25
1777408615000,76398.25,76398.26,76398.25,76398.26
1777408616000,76398.26,76398.26,76398.26,76398.26
1777408617000,76398.25,76398.25,76398.25,76398.25
1777408618000,76398.25,76398.25,76398.25,76398.25
1777408619000,76398.25,76398.25,76398.25,76398.25
1777408620000,76398.25,76398.25,76398.25,76398.25
1777408621000,76398.25,76398.26,76398.25,76398.26
1777408622000,76398.26,76398.26,76398.26,76398.26
1777408623000,76398.25,76398.25,76398.25,76398.25
1777408624000,76398.25,76398.25,76398.25,76398.25
1777408625000,76398.26,76398.26,76398.26,76398.26
1777408626000,76398.26,76398.26,76398.26,76398.26
1777408627000,76398.25,76398.26,76398.25,76398.25
1777408628000,76398.25,76398.25,76398.25,76398.25
1777408629000,76398.25,76398.26,76398.25,76398.26
1777408630000,76398.25,76398.25,76398.25,76398.25
1777408631000,76398.25,76398.25,76398.25,76398.25
1777408632000,76398.26,76398.26,76398.26,76398.26
1777408633000,76398.25,76398.26,76398.25,76398.25
1777408634000,76398.25,76398.25,76398.25,76398.25
1777408635000,76398.25,76398.26,76398.25,76398.26
1777408636000,76398.26,76398.26,76398.25,76398.25
1777408637000,76398.26,76398.26,76398.25,76398.26
1777408638000,76398.26,76398.26,76398.25,76398.25
1777408639000,76398.25,76398.25,76398.25,76398.25
1777408640000,76398.25,76398.26,76398.25,76398.26
1777408641000,76398.26,76398.26,76398.25,76398.25
1777408642000,76398.25,76398.25,76390.06,76390.06
1777408643000,76390.06,76390.06,76390.06,76390.06
1777408644000,76390.07,76390.07,76390.06,76390.06
1777408645000,76390.07,76390.07,76390.06,76390.07
1777408646000,76390.07,76390.07,76390.07,76390.07
1777408647000,76390.07,76390.07,76390.06,76390.07
1777408648000,76390.06,76390.07,76390.06,76390.06
1777408649000,76390.06,76390.07,76390.06,76390.06
1777408650000,76390.06,76390.06,76390.06,76390.06
1777408651000,76390.07,76390.07,76390.06,76390.06
1777408652000,76390.07,76390.07,76390.07,76390.07
1777408653000,76390.06,76390.07,76390.06,76390.07
1777408654000,76390.06,76390.06,76390.06,76390.06
1777408655000,76390.06,76390.06,76390.06,76390.06
1777408656000,76390.06,76390.06,76390.06,76390.06
1777408657000,76390.06,76390.06,76390.06,76390.06
1777408658000,76390.06,76390.06,76390.06,76390.06
1777408659000,76390.07,76390.07,76390.07,76390.07
1777408660000,76390.06,76390.06,76390.06,76390.06
1777408661000,76390.07,76390.07,76390.06,76390.06
1777408662000,76390.06,76390.06,76390.06,76390.06
1777408663000,76390.06,76390.07,76390.06,76390.07
1777408664000,76390.06,76390.07,76390.06,76390.07
1777408665000,76390.06,76390.06,76390.06,76390.06
1777408666000,76390.07,76390.07,76390.07,76390.07
1777408667000,76390.06,76390.06,76390.06,76390.06
1777408668000,76390.06,76390.06,76390.06,76390.06
1777408669000,76390.06,76390.06,76390.06,76390.06
1777408670000,76390.06,76390.06,76390.06,76390.06
